DURATION,PROTOCOL,PACKETS,BYTES,FLAGS
0.0009477620475562528,0.5,5.128768729164377e-05,1.4580658330917201e-05,0.4
0.0,0.5,0.0002637652489284537,0.003742229186529588,1.0
0.0002662229113188669,0.5,0.00013920943693446165,0.00010351622253078163,0.7000000000000001
0.0009392484891084774,0.5,5.128768729164377e-05,1.4580658330917201e-05,0.4
0.0,0.5,0.0,3.870971238296603e-07,0.5
0.0,0.5,0.00024178481151774917,0.003733874340273598,1.0
0.0002843407332112855,0.5,0.00013188262446422682,0.00010183880166085311,0.7000000000000001
0.0,0.5,0.0,3.870971238296603e-07,0.5
0.0009392787864695016,0.5,1.4653624940469647e-05,4.903230235175696e-06,0.1
0.0003735967587883176,0.5,0.00017584349928563577,0.00011332268300113302,0.7000000000000001
0.0004575810435471544,0.5,0.00013920943693446165,0.00010587106336741207,0.7000000000000001
0.0,1.0,0.0,5.806456857444904e-07,0.0
0.00036184138271096243,0.5,0.00010257537458328754,6.887102994802705e-05,0.7000000000000001
4.2143629184538955e-05,0.5,1.4653624940469647e-05,2.9677446160273948e-06,0.5
0.00029964090052846175,0.5,0.00013188262446422682,0.00010183880166085311,0.7000000000000001
0.0007939423456368392,0.5,0.00019049712422610542,9.822589517177628e-05,0.7000000000000001
0.0,0.5,0.0,5.806456857444904e-07,0.1
0.00026537458521019175,0.5,0.00013188262446422682,0.00010183880166085311,0.7000000000000001
0.0,0.5,0.0,5.806456857444904e-07,0.1
0.0008043343404681094,0.5,0.0001831703117558706,0.00011990333410623726,0.9
0.00044594685691389565,0.5,0.00013920943693446165,9.816137898447134e-05,0.7000000000000001
0.0010020549185114603,0.5,0.00010257537458328754,8.506459296156784e-05,0.7000000000000001
0.00037074880685205116,0.5,0.00010257537458328754,6.887102994802705e-05,0.9
0.49195470241553285,0.5,0.00025643843645821885,5.019359372324594e-05,0.4
0.0009393696785525738,0.5,1.4653624940469647e-05,4.903230235175696e-06,0.1
0.0,0.5,3.663406235117412e-05,1.8096790539036618e-05,0.7000000000000001
0.0009395211653576945,0.5,5.128768729164377e-05,1.4580658330917201e-05,0.4
0.0005599558264476268,0.5,0.00016851668681540095,9.354847159216788e-05,0.7000000000000001
0.0,0.5,0.0,3.870971238296603e-07,0.5
0.000754464884222422,0.5,0.0001831703117558706,0.00011990333410623726,0.9
0.0,0.5,4.3960874821408944e-05,1.703227344850505e-05,0.7000000000000001
0.0,0.5,0.00019782393669634025,0.00376274533409256,1.0
0.000939127299664381,0.5,0.0,5.806456857444904e-07,0.1
0.0002672227242326625,0.5,0.00011722899952375717,7.22258716878841e-05,0.7000000000000001
0.0,0.5,0.0,5.806456857444904e-07,0.1
0.0,1.0,0.0,3.032260803332338e-06,0.0
0.0,0.5,0.0002637652489284537,0.0037342614373974273,1.0
3.196371588043752e-05,0.5,1.4653624940469647e-05,4.000003612906489e-06,0.1
0.0,0.5,0.00030772612374986265,0.003738551763853206,1.0
0.0004633072447807115,0.5,4.3960874821408944e-05,1.2645172711768901e-05,0.4
0.0,0.5,7.326812470234824e-06,2.064517993758188e-06,0.2
0.0009998432111567002,0.5,1.4653624940469647e-05,4.903230235175696e-06,0.1
0.0009394908679966703,0.5,1.4653624940469647e-05,4.903230235175696e-06,0.1
0.0004403418451244351,0.5,0.000124555811993992,0.00012790334133205026,0.7000000000000001
0.00029155150513502395,0.5,0.00013188262446422682,0.00010183880166085311,0.7000000000000001
0.0,1.0,0.0,5.806456857444904e-07,0.0
0.0,0.5,0.00024178481151774917,6.441941302398595e-05,0.7000000000000001
0.00031521374409485497,0.5,0.0001538630618749313,0.00014093561116764882,0.7000000000000001
0.0,0.5,0.0,3.870971238296603e-07,0.5
0.0,0.5,0.0002637652489284537,6.98387727576012e-05,0.7000000000000001
0.00026604112715272217,0.5,0.00013188262446422682,0.00010183880166085311,0.7000000000000001
0.0,0.0,0.0,1.4096786926130128e-05,0.0
0.0009393090838305257,0.5,1.4653624940469647e-05,4.903230235175696e-06,0.1
0.00031324441562828777,0.5,0.00013920943693446165,0.0001039033196546113,0.7000000000000001
0.0008111512466985344,0.5,0.00019049712422610542,9.822589517177628e-05,0.7000000000000001
0.0,0.0,0.0,5.806456857444904e-07,0.0
0.0,0.5,0.0,3.870971238296603e-07,0.5
0.0005854359070689045,0.5,0.00016851668681540095,9.261298687624621e-05,0.7000000000000001
0.0005755892647360683,0.5,0.0001831703117558706,0.00011990333410623726,0.9
0.0,0.5,0.0,5.806456857444904e-07,0.1
0.0,0.5,0.00027841887386892335,7.125812887830995e-05,0.7000000000000001
0.0,0.0,0.0,1.3967754551520241e-05,0.0
0.0,0.5,0.00027841887386892335,0.0038661002661550792,1.0
0.00022735139712493194,0.5,0.00010257537458328754,7.332264687206815e-05,0.7000000000000001
0.0,0.5,0.0,5.806456857444904e-07,0.1
0.0003517220641289092,0.5,0.00013920943693446165,7.777426379610923e-05,0.7000000000000001
0.0,0.0,0.0,1.416130311343507e-05,0.0
0.0,0.5,0.0,5.806456857444904e-07,0.1
0.0,0.5,3.663406235117412e-05,1.8903242880348407e-05,0.7000000000000001
0.0,0.5,0.0002710920613986885,0.0037375517629499797,1.0
0.0,0.5,0.0002124775616368099,6.0419409411079466e-05,0.7000000000000001
0.0007936696693876221,0.5,0.0001831703117558706,0.00011990333410623726,0.9
0.0,0.5,0.0002710920613986885,6.958070800838142e-05,0.7000000000000001
0.0005040571953581414,0.5,0.00011722899952375717,6.580651105104224e-05,0.7000000000000001
0.0,1.0,0.0,5.806456857444904e-07,0.0
0.0002774329348977881,0.5,0.00013188262446422682,0.00010183880166085311,0.7000000000000001
0.0007146238544757155,0.5,0.0001831703117558706,0.00011990333410623726,0.9
0.0,0.5,0.00017584349928563577,5.358069355675547e-05,0.7000000000000001
0.0006173996229493421,0.5,0.00016851668681540095,9.209685737780666e-05,0.7000000000000001
0.000686750282333533,0.5,0.00013188262446422682,7.20000650323168e-05,0.7000000000000001
0.0,0.5,0.00028574568633915815,0.0037269388501383165,1.0
0.0009394302732746221,0.5,5.128768729164377e-05,1.4580658330917201e-05,0.4
0.0,1.0,0.0,5.806456857444904e-07,0.0
0.0002905213948602042,0.5,0.00013920943693446165,0.00010351622253078163,0.7000000000000001
0.0009392787864695016,0.5,5.128768729164377e-05,1.4580658330917201e-05,0.4
0.0,0.5,0.0,5.806456857444904e-07,0.1
3.1781931714292855e-05,0.5,1.4653624940469647e-05,4.000003612906489e-06,0.1
0.0,0.5,0.00024911162398798405,6.609683389391448e-05,0.7000000000000001
0.0009998735085177243,0.5,1.4653624940469647e-05,4.903230235175696e-06,0.1
0.0,0.5,0.0,5.806456857444904e-07,0.1
0.0003785352286352478,0.5,0.00013188262446422682,0.00010183880166085311,0.7000000000000001
0.0,0.5,0.0,3.870971238296603e-07,0.5
0.0003148501757625656,0.5,0.00013188262446422682,0.00010183880166085311,0.7000000000000001
0.0,0.5,0.0001831703117558706,5.4096823055195015e-05,0.7000000000000001
0.0,0.5,0.0,5.806456857444904e-07,0.1
0.0009392787864695016,0.5,5.128768729164377e-05,1.4580658330917201e-05,0.4
0.0,0.5,0.0,3.870971238296603e-07,0.5
0.0,0.5,0.00027841887386892335,7.009683750682098e-05,0.7000000000000001
0.0,0.5,0.00021980437410704473,0.0037665195310498992,1.0
0.0,0.5,0.00024911162398798405,0.003738196924823029,1.0
9.392181917474533e-07,0.5,5.128768729164377e-05,1.4580658330917201e-05,0.4
0.00026891937645001277,0.5,8.059493717258306e-05,6.79032871384529e-05,0.7000000000000001
0.0,0.5,0.00024178481151774917,0.0037760679267710307,1.0
0.0,0.5,0.0,5.806456857444904e-07,0.1
0.0,0.5,0.00023445799904751438,0.0037695517918532313,1.0
0.0003150016625676862,0.5,8.792174964281789e-05,0.0001808066149221038,0.7000000000000001
0.00031221430535346794,0.5,0.000124555811993992,8.132265409788112e-05,0.9
0.000939127299664381,0.5,0.0,5.806456857444904e-07,0.1
0.0,0.0,0.0,1.4032270738825184e-05,0.0
0.0,0.5,0.00024178481151774917,0.0037407775723152267,1.0
3.1781931714292855e-05,0.5,1.4653624940469647e-05,4.000003612906489e-06,0.1
0.0,0.5,0.0,5.806456857444904e-07,0.1
0.0,0.5,0.0002710920613986885,0.0037298098204733864,1.0
0.00032515127851076353,0.5,0.00013920943693446165,0.00010570977289914971,0.7000000000000001
0.000340512040549988,0.5,0.00013920943693446165,0.00010570977289914971,0.7000000000000001
0.00021205122980775566,0.5,2.1980437410704472e-05,4.77419786056581e-06,0.4
0.00027985672377971697,0.5,0.00010257537458328754,6.97097403829913e-05,0.9
0.0,0.5,0.00021980437410704473,5.861295616654105e-05,0.7000000000000001
0.0,0.5,0.00024911162398798405,0.0037718743745962092,1.0
0.0,0.5,0.0002637652489284537,7.022586988143086e-05,0.7000000000000001
0.0009393090838305257,0.5,1.4653624940469647e-05,4.903230235175696e-06,0.1
5.39595999839424e-05,0.5,1.4653624940469647e-05,4.000003612906489e-06,0.1
0.0,0.5,0.0002637652489284537,6.751619001462324e-05,0.7000000000000001
0.0009392484891084774,0.5,5.128768729164377e-05,1.4580658330917201e-05,0.4
0.00028664333264911794,0.5,0.00010257537458328754,6.887102994802705e-05,0.7000000000000001
0.0,0.5,0.0,5.806456857444904e-07,0.1
0.0,0.5,0.00023445799904751438,6.119360365873878e-05,0.7000000000000001
4.162857404712906e-05,0.5,1.4653624940469647e-05,3.741938863686715e-06,0.1
0.0009391878943864292,0.5,0.0,5.806456857444904e-07,0.1
0.0,0.5,0.00020515074916657507,5.6032308674343316e-05,0.7000000000000001
0.0,0.5,0.0,3.870971238296603e-07,0.5
0.0004679730383784246,0.5,0.0001831703117558706,0.00018661307177954872,0.7000000000000001
0.00046297397380944626,0.5,4.3960874821408944e-05,1.2645172711768901e-05,0.4
0.0,1.0,0.0,5.806456857444904e-07,0.0
0.0005415956256670153,0.5,0.00016851668681540095,9.248395450163631e-05,0.7000000000000001
0.00012479483005831485,0.5,9.524856211305271e-05,5.816134285540645e-05,0.7000000000000001
0.00022065568033860332,0.5,2.1980437410704472e-05,6.387102543189394e-06,0.2
3.1781931714292855e-05,0.5,1.4653624940469647e-05,4.000003612906489e-06,0.1
0.0009393393811915498,0.5,1.4653624940469647e-05,4.903230235175696e-06,0.1
9.392181917474533e-07,0.5,3.663406235117412e-05,7.612910101983318e-06,0.4
0.0,0.0,0.0,5.806456857444904e-07,0.0
0.0,0.5,0.0,5.806456857444904e-07,0.1
0.0,0.5,0.0,3.870971238296603e-07,0.5
0.00027637252726194416,0.5,0.00011722899952375717,7.203232312596928e-05,0.9
0.0,0.0,0.0,1.2903237460988677e-07,0.0
0.00033108956127148937,0.5,0.00011722899952375717,7.22258716878841e-05,0.7000000000000001
0.0,0.5,0.00019782393669634025,0.0037169710991997026,1.0
0.0002913091262468311,0.5,0.00011722899952375717,7.22258716878841e-05,0.7000000000000001
0.0,0.5,0.00025643843645821885,6.97097403829913e-05,0.7000000000000001
0.0,0.5,0.0,5.806456857444904e-07,0.1
0.0,0.5,0.0002124775616368099,5.9258118039590486e-05,0.7000000000000001
0.0003411482851314943,0.5,0.00013188262446422682,0.00010183880166085311,0.7000000000000001
0.0,0.5,0.00024911162398798405,6.648393101774415e-05,0.7000000000000001
0.0009393090838305257,0.5,1.4653624940469647e-05,4.903230235175696e-06,0.1
0.0003192129957500377,0.5,0.00014653624940469647,0.00010583880527375959,0.7000000000000001
0.0002610420625837438,0.5,0.00013188262446422682,0.00010183880166085311,0.7000000000000001
0.0,0.5,7.326812470234824e-06,2.064517993758188e-06,0.2
0.0002833409202974898,0.5,0.00010257537458328754,6.887102994802705e-05,0.7000000000000001
0.0,1.0,0.0,1.3322592678470807e-05,0.0
0.000327726554197813,0.5,0.0001538630618749313,8.087104078674652e-05,0.7000000000000001
0.0004630648658925186,0.5,4.3960874821408944e-05,1.2645172711768901e-05,0.4
3.078211880049718e-05,0.5,0.0025570575521119535,0.06774109344356827,0.7000000000000001
0.0,0.5,0.00024911162398798405,6.609683389391448e-05,0.7000000000000001
0.003325377751284419,0.5,5.128768729164377e-05,3.361293358587549e-05,0.8
0.000726167149025902,0.5,0.00019049712422610542,0.00012290333681591714,0.9
0.0,0.5,0.0,3.870971238296603e-07,0.5
0.00031439571534720397,0.5,0.00013920943693446165,0.00010570977289914971,0.7000000000000001
0.0,0.5,0.00022713118657727955,6.10645712841289e-05,0.7000000000000001
0.0,0.5,0.00024911162398798405,0.00371745497060449,1.0
0.00031324441562828777,0.5,0.00013188262446422682,0.00010183880166085311,0.7000000000000001
0.0003242423576800402,0.5,0.000124555811993992,7.919361991681799e-05,0.7000000000000001
0.0,0.5,0.00024178481151774917,6.248392740483765e-05,0.7000000000000001
0.0,0.5,0.0,5.806456857444904e-07,0.1
0.0004479161853804629,0.5,0.00013920943693446165,7.706458573575485e-05,0.9
0.0013809234181179735,0.5,0.00013920943693446165,9.212911547145913e-05,0.7000000000000001
0.000999752319073628,0.5,1.4653624940469647e-05,4.903230235175696e-06,0.1
0.00019529678916142208,0.5,8.059493717258306e-05,6.79032871384529e-05,0.7000000000000001
0.000939127299664381,0.5,0.0,5.806456857444904e-07,0.1
0.0002886732558377334,0.5,0.00010257537458328754,6.990328894490614e-05,0.7000000000000001
9.392181917474533e-07,0.5,1.4653624940469647e-05,4.903230235175696e-06,0.1
0.00024768092637211065,0.5,0.00011722899952375717,7.22258716878841e-05,0.7000000000000001
0.0,0.5,0.00023445799904751438,6.274199215405743e-05,0.7000000000000001
0.0,0.5,0.0,3.870971238296603e-07,0.5
0.008629567043136626,0.5,0.00043228193574385465,0.00011709687995847222,0.7000000000000001
0.0,0.0,0.0,5.806456857444904e-07,0.0
0.0004543392259175745,0.5,0.0,5.806456857444904e-07,0.1
9.392181917474533e-07,0.5,1.4653624940469647e-05,4.903230235175696e-06,0.1
0.00032387878934775084,0.5,0.00013188262446422682,0.00010183880166085311,0.7000000000000001
0.0,0.5,0.0,3.870971238296603e-07,0.5
0.0,0.5,0.00017584349928563577,5.241940218526649e-05,0.7000000000000001
0.0002979442483111115,0.5,0.00010257537458328754,6.887102994802705e-05,0.7000000000000001
0.0004331007758396724,0.5,0.0001538630618749313,0.00016790337746111513,0.7000000000000001
0.00029140001832990344,0.5,0.00013920943693446165,0.00010570977289914971,0.7000000000000001
0.0,0.5,0.0003003993112796278,0.0037407453142215743,1.0
0.00044858272732299333,0.5,0.00013188262446422682,0.00010441944915305084,0.7000000000000001
4.102262682664683e-05,0.5,3.663406235117412e-05,4.003229422271736e-05,0.7000000000000001
0.0,0.0,0.0,2.2903246493254896e-06,0.0
0.00028718868514755194,0.5,0.00011722899952375717,7.22258716878841e-05,0.7000000000000001
0.00037623262919741536,0.5,0.00013920943693446165,0.0001039033196546113,0.7000000000000001
0.0004423717683130505,0.5,9.524856211305271e-05,6.183876553178822e-05,0.9
0.0,1.0,0.0,5.806456857444904e-07,0.0
0.00022071627506065153,0.5,3.663406235117412e-05,1.07096870926206e-05,0.4
6.377594495575449e-05,0.5,8.792174964281789e-05,6.958070800838142e-05,0.7000000000000001
0.0,0.5,0.00021980437410704473,0.0037245517512080333,1.0
0.00032018251130280925,0.5,0.00013188262446422682,0.00010183880166085311,0.7000000000000001
0.0003724454590694014,0.5,8.792174964281789e-05,6.958070800838142e-05,0.7000000000000001
0.0009392484891084774,0.5,5.128768729164377e-05,1.4580658330917201e-05,0.4
0.0002969141380362917,0.5,0.00013920943693446165,0.0001039033196546113,0.7000000000000001
0.0,0.5,0.0,3.870971238296603e-07,0.5
0.0,0.5,0.00016851668681540095,4.996778706767864e-05,0.7000000000000001
0.0,0.5,0.00024911162398798405,0.0037721001812517766,1.0
0.0,0.5,3.663406235117412e-05,1.8903242880348407e-05,0.7000000000000001
0.0,0.5,3.663406235117412e-05,1.80000162580792e-05,0.7000000000000001
0.0007448000260557305,0.5,0.0001831703117558706,0.00011990333410623726,0.9
0.0,0.5,0.0,3.870971238296603e-07,0.5
0.0008939539343774309,0.5,0.00013920943693446165,8.396781777738379e-05,0.9
0.0,0.5,0.00024911162398798405,0.003736293697297533,1.0
0.0,0.5,0.0002637652489284537,0.003730390466159131,1.0
9.392181917474533e-07,0.5,1.4653624940469647e-05,4.903230235175696e-06,0.1
0.0002549522930178974,0.5,0.00013188262446422682,0.00010183880166085311,0.7000000000000001
0.0,0.5,0.00025643843645821885,6.583876914469471e-05,0.7000000000000001
0.0,0.5,0.00016851668681540095,0.00371680980873144,1.0
9.998129137956762e-07,0.5,5.128768729164377e-05,1.4580658330917201e-05,0.4
0.00037759601044350035,0.5,0.00013188262446422682,7.60968429261807e-05,0.7000000000000001
0.0007592518672642316,0.5,0.0001831703117558706,0.00011990333410623726,0.9
0.00031509255465075853,0.5,0.000124555811993992,7.661297242462026e-05,0.7000000000000001
0.0008209978890313706,0.5,0.0001831703117558706,0.00011990333410623726,0.9
3.175163435326875e-05,0.5,1.4653624940469647e-05,4.000003612906489e-06,0.1
0.0,1.0,0.0,1.3225818397513391e-05,0.0
0.0003787170128013925,0.5,8.059493717258306e-05,6.79032871384529e-05,0.7000000000000001
0.0,0.5,7.326812470234824e-06,2.064517993758188e-06,0.2
0.0,0.5,0.00024178481151774917,0.003730938853751223,1.0
0.00015457713594501635,0.5,5.861449976187859e-05,0.00017741951508859428,0.7000000000000001
0.0002525588014969926,0.5,0.00011722899952375717,7.22258716878841e-05,0.7000000000000001
0.000303791638988765,0.5,8.792174964281789e-05,6.958070800838142e-05,0.7000000000000001
0.0003288475565557051,0.5,0.00013188262446422682,0.00010183880166085311,0.7000000000000001
0.0,0.5,0.0002124775616368099,5.8483923791931164e-05,0.7000000000000001
0.0002955810541512308,0.5,0.00013188262446422682,0.00010183880166085311,0.7000000000000001
0.004363213853165355,0.5,0.00046891599809502875,0.007442845432247487,1.0
0.0009393090838305257,0.5,1.4653624940469647e-05,4.903230235175696e-06,0.1
0.00021202093244673156,0.5,2.1980437410704472e-05,4.77419786056581e-06,0.4
0.00011449372731011697,0.5,2.9307249880939294e-05,2.3548408366304333e-05,0.7000000000000001
0.0,0.5,4.3960874821408944e-05,2.1741955121765916e-05,0.7000000000000001
0.0009392787864695016,0.5,5.128768729164377e-05,1.4580658330917201e-05,0.4
0.0003300897483576937,0.5,0.00013920943693446165,0.0001039033196546113,0.7000000000000001
9.016494640775552e-05,0.5,8.059493717258306e-05,8.35162044662492e-05,0.7000000000000001
0.0,0.5,4.3960874821408944e-05,5.454843636632962e-05,0.7000000000000001
0.0,0.5,0.000293072498809393,0.0037489711281029543,1.0
0.0,0.5,0.0,5.806456857444904e-07,0.1
0.0,0.5,0.00028574568633915815,7.061296700526051e-05,0.7000000000000001
0.00030339777329545155,0.5,0.00013920943693446165,0.00010570977289914971,0.7000000000000001
0.0,0.5,0.0002710920613986885,0.0037755195391789387,1.0
4.8899940692915796e-05,0.5,2.9307249880939294e-05,4.054842372115691e-05,0.7000000000000001
0.0003428146399878205,0.5,0.00013920943693446165,8.29355587805047e-05,0.7000000000000001
0.00037096088837921995,0.5,0.00016118987434516612,0.00010958074413744631,0.7000000000000001
0.0,0.5,0.0002710920613986885,7.112909650370007e-05,0.7000000000000001
3.1781931714292855e-05,0.5,1.4653624940469647e-05,4.000003612906489e-06,0.1
0.0009394302732746221,0.5,5.128768729164377e-05,1.4580658330917201e-05,0.4
0.0,0.5,0.00022713118657727955,6.222586265561787e-05,0.7000000000000001
0.0008034860143594343,0.5,0.00019782393669634025,9.880654085752077e-05,0.7000000000000001
0.00035869045716445483,0.5,0.00010257537458328754,6.887102994802705e-05,0.7000000000000001
0.0,0.5,0.00019049712422610542,5.770972954427184e-05,0.7000000000000001
0.0,0.5,0.0002710920613986885,0.0037361646649229233,1.0
0.0,0.5,0.0,5.806456857444904e-07,0.1
0.00032154589254889424,0.5,0.00011722899952375717,7.241942024979893e-05,0.9
3.184252643634108e-05,0.5,1.4653624940469647e-05,4.000003612906489e-06,0.1
0.0009394302732746221,0.5,1.4653624940469647e-05,4.903230235175696e-06,0.1
0.0,0.5,0.00024178481151774917,6.712909289079358e-05,0.7000000000000001
0.0,0.5,0.00024911162398798405,0.0037274872377304085,1.0
0.0007872769262115347,0.5,0.00019782393669634025,0.00012583882333829205,0.9
0.0002842498411282131,0.5,0.00011722899952375717,7.22258716878841e-05,0.7000000000000001
9.392181917474533e-07,0.5,5.128768729164377e-05,1.4580658330917201e-05,0.4
0.0004381301377696749,0.5,0.00017584349928563577,0.0001214517226015559,0.7000000000000001
0.0003513281984355958,0.5,0.00017584349928563577,0.00012003236648084714,0.7000000000000001
0.0002485595498418099,0.5,0.00010257537458328754,6.887102994802705e-05,0.7000000000000001
0.0005375054819287603,0.5,0.0001831703117558706,0.00011990333410623726,0.9
0.0002945812412374351,0.5,0.00010257537458328754,6.919361088455177e-05,0.9
0.0004633981368637838,0.5,4.3960874821408944e-05,1.2645172711768901e-05,0.4
0.0003491164910808356,0.5,0.00010990218705352236,7.054845081795557e-05,0.7000000000000001
0.0,0.5,0.0,5.806456857444904e-07,0.1
0.0,0.5,0.00019782393669634025,5.667747054739275e-05,0.7000000000000001
0.0,0.5,0.0002637652489284537,6.674199576696391e-05,0.7000000000000001
0.0,0.5,0.00024178481151774917,0.0037361646649229233,1.0
