DURATION,PROTOCOL,PACKETS,BYTES,FLAGS,CLASS
0.0,0.5,0.0,1.2727642985977777e-05,0.08333333333333333,1
4.779373063015257e-06,0.5,0.0026742173981437784,0.0025209824285797404,0.6666666666666666,1
4.079703852339101e-09,0.5,0.0023596035865974517,0.0024264342235410484,0.6666666666666666,1
0.0,0.5,0.0,1.2727642985977777e-05,0.08333333333333333,1
0.0,0.5,0.0,1.2727642985977777e-05,0.08333333333333333,1
5.417846715906326e-06,0.5,0.0026742173981437784,0.0025209824285797404,0.6666666666666666,1
0.0,0.5,0.0,1.2727642985977777e-05,0.08333333333333333,1
0.0,0.5,0.0,1.2727642985977777e-05,0.08333333333333333,1
0.0,0.5,0.0,1.2727642985977777e-05,0.08333333333333333,1
0.0,0.5,0.0,1.2727642985977777e-05,0.08333333333333333,1
0.0,0.5,0.0007865345288658171,0.0004972871938092745,0.6666666666666666,0
0.0,0.5,0.0007865345288658171,0.0004972871938092745,0.6666666666666666,0
0.0,0.5,0.0009438414346389807,0.0006091086286146507,0.6666666666666666,0
0.0,0.5,0.0009438414346389807,0.00048092308139873163,0.6666666666666666,0
0.0,0.5,0.0009438414346389807,0.0015400448013033106,0.6666666666666666,0
0.0,0.5,0.0007865345288658171,0.0005063783673706872,0.6666666666666666,0
0.0,0.5,0.0007865345288658171,0.0004391036830162332,0.6666666666666666,0
0.0,0.5,0.0007865345288658171,0.0004391036830162332,0.6666666666666666,0
0.0,0.5,0.0007865345288658171,0.000529106301274219,0.6666666666666666,0
0.0,0.5,0.0009438414346389807,0.0006091086286146507,0.6666666666666666,0
0.0,0.5,0.0007865345288658171,0.000529106301274219,0.6666666666666666,0
0.0,0.5,0.0007865345288658171,0.000529106301274219,0.6666666666666666,0
0.0,0.5,0.0009438414346389807,0.0015400448013033106,0.6666666666666666,0
0.0,0.5,0.0009438414346389807,0.00047637749461802524,0.6666666666666666,0
0.0,0.5,0.0009438414346389807,0.00048092308139873163,0.6666666666666666,0
0.0,0.5,0.0009438414346389807,0.0006091086286146507,0.6666666666666666,0
0.0,0.5,0.0007865345288658171,0.000529106301274219,0.6666666666666666,0
0.0,0.5,0.0007865345288658171,0.0005036510153022634,0.6666666666666666,0
0.0,0.5,0.0009438414346389807,0.0015400448013033106,0.6666666666666666,0
0.0,0.5,0.0007865345288658171,0.0005063783673706872,0.6666666666666666,0
0.0,0.5,0.0009438414346389807,0.0005518342351777507,0.6666666666666666,0
0.0,0.5,0.0009438414346389807,0.0005518342351777507,0.6666666666666666,0
0.0,0.5,0.0007865345288658171,0.0005036510153022634,0.6666666666666666,0
0.0,0.5,0.0009438414346389807,0.00047637749461802524,0.6666666666666666,0
0.0,0.5,0.0007865345288658171,0.0004391036830162332,0.6666666666666666,0
0.0,0.5,0.0009438414346389807,0.0015391356839471694,0.6666666666666666,0
0.0,0.5,0.0007865345288658171,0.0005063783673706872,0.6666666666666666,0
0.0,0.5,0.0009438414346389807,0.00047637749461802524,0.6666666666666666,0
0.0,0.5,0.0009438414346389807,0.00047637749461802524,0.6666666666666666,0
0.0,0.5,0.0009438414346389807,0.0005518342351777507,0.6666666666666666,0
0.0,0.5,0.0007865345288658171,0.0005036510153022634,0.6666666666666666,0
0.0,0.5,0.0007865345288658171,0.0005063783673706872,0.6666666666666666,0
0.0,0.5,0.0007865345288658171,0.0005036510153022634,0.6666666666666666,0
0.0,0.5,0.0007865345288658171,0.0004391036830162332,0.6666666666666666,0
1.0,0.5,1.0,1.0000000000000002,0.5833333333333333,0
0.0,0.5,0.0007865345288658171,0.0004972871938092745,0.6666666666666666,0
0.0,0.5,0.0007865345288658171,0.0005036510153022634,0.6666666666666666,0
0.0,0.5,0.0007865345288658171,0.0005036510153022634,0.6666666666666666,0
0.0,0.5,0.0009438414346389807,0.0015354992145226044,0.6666666666666666,0
0.0,0.5,0.0009438414346389807,0.0006091086286146507,0.6666666666666666,0
0.0,0.5,0.0007865345288658171,0.0004391036830162332,0.6666666666666666,0
0.0,0.5,0.0009438414346389807,0.0006091086286146507,0.6666666666666666,0
0.0,0.5,0.0009438414346389807,0.00047637749461802524,0.6666666666666666,0
0.0,0.5,0.0007865345288658171,0.0005063783673706872,0.6666666666666666,0
0.0,0.5,0.0007865345288658171,0.000529106301274219,0.6666666666666666,0
