DURATION,PROTOCOL,PACKETS,BYTES,FLAGS,CLASS
0.0,0.5,0.00016763756757889441,3.143894391623342e-05,0.7777777777777777,1
0.0,1.0,0.0,1.3812991377384017e-05,0.0,1
0.0,0.5,0.00016763756757889441,3.143894391623342e-05,0.7777777777777777,1
0.0,0.5,0.00016763756757889441,3.143894391623342e-05,0.7777777777777777,1
0.0,0.5,0.0,1.1510826147820017e-06,0.05555555555555555,1
0.0,0.5,0.00016763756757889441,3.143894391623342e-05,0.7777777777777777,1
0.0,0.5,0.00016763756757889441,3.143894391623342e-05,0.7777777777777777,1
0.0,0.5,0.00020954695947361803,3.618715970220917e-05,0.7777777777777777,1
0.0,0.5,0.00016763756757889441,3.143894391623342e-05,0.7777777777777777,1
0.0,0.5,0.00016763756757889441,3.143894391623342e-05,0.7777777777777777,1
0.0,0.5,0.00016763756757889441,3.143894391623342e-05,0.7777777777777777,1
0.0,0.5,0.00016763756757889441,3.143894391623342e-05,0.7777777777777777,1
0.0,0.5,0.00016763756757889441,3.143894391623342e-05,0.7777777777777777,1
0.0,0.5,0.00016763756757889441,3.143894391623342e-05,0.7777777777777777,1
0.0,0.5,0.00016763756757889441,3.143894391623342e-05,0.7777777777777777,1
0.0,0.5,0.00016763756757889441,3.143894391623342e-05,0.7777777777777777,1
0.0,0.5,0.00016763756757889441,3.143894391623342e-05,0.7777777777777777,1
0.0,0.5,0.00016763756757889441,3.143894391623342e-05,0.7777777777777777,1
0.0,0.5,0.00016763756757889441,3.143894391623342e-05,0.7777777777777777,1
0.0,0.5,0.00016763756757889441,3.143894391623342e-05,0.7777777777777777,1
0.0,0.5,0.00016763756757889441,3.143894391623342e-05,0.7777777777777777,1
0.0,0.5,0.00016763756757889441,3.143894391623342e-05,0.7777777777777777,1
0.0,0.5,0.00016763756757889441,3.143894391623342e-05,0.7777777777777777,1
0.0,0.5,0.00016763756757889441,3.143894391623342e-05,0.7777777777777777,1
0.0,0.5,0.00016763756757889441,3.143894391623342e-05,0.7777777777777777,1
0.0,0.5,0.00016763756757889441,3.143894391623342e-05,0.7777777777777777,1
0.0,0.5,0.00016763756757889441,3.143894391623342e-05,0.7777777777777777,1
0.0,0.5,0.00020954695947361803,3.618715970220917e-05,0.7777777777777777,1
